label,text
2,"This place was fine...not great, but not terrible. The staff is lovely, and I like the cool Thai items (crowns and art and religious-looking stuff) that adorn the walls and hang in display cases...but the food is just ok. Thai is in my top 3 kinds of food, so I kind of expect a lot.\n\nI've been twice now, but both times have kind of let me down. I've asked for \""5 star spicy\"" both times, and I get back something pretty insipid. The food is fine, just not so spicy, and not like the party in my mouth I expect from Thai restaurants..."
0,"Be very careful with your bill!!! Check it and check your change! Three times consecutively I have come here grabbing pick up delivery after work and the same guy always seems to \"" accidentally \"" add something to my order and \"" accidentally \"" short me $1 from my change... Really?? Mind you I'm coming to the restaurant at 3-4am... I have a feeling he can get away w/ this since most people eating at this time are drunk or w/large group of people. A dollar here, a dollar there.. That adds up. I feel like he's trying to tip himself.."
2,"My first visit to Picazzo's is not what I had hoped it would be at all.  A few of my friends who have fine taste in food raved about it and so I had high hopes.  Let me start by saying, I'm not really a gourmet pizza lover.  As a teacher, I have plenty of Domino's and Pizza Hut all the time, and can be quite happy with that, either that or I love a great slice of New York style pie.  \n\nSince I am not a huge fan of gourmet pizza and the overabundance of toppings, I checked the menu for a nice plate of delicious pasta.  I was incredibly unhappy to find that they had about 6 pastas and they all sounded bland and/or too strange to order.  Then, I found their sandwich section.  I decided on their Spicy Chicken sandwich that sounded perfect.  But it took awhile for our waitress to come over, so I glanced at the pizzas and found a couple that sounded good too.  Thank goodness I did, because as I ordered the sandwich, the waitress informed me that they only serve the sandwiches at lunchtime!  What?!  That really peeved me off.  What is irritating is on the menu there is a clear line between the section that says \""Lunch Specials\"" and where it says \""Sandwiches.\""  I mean, there is an actual black line drawn between the two...to me, that says that they aren't a part of lunch.  Don't you think?  \n\nInstead I ordered the Popeye and Olive Oyl pizza, which has a white garlic sauce, spinach, artichoke hearts, garlic, Kalamata olives, carmelized onions, mozarella, Roma tomatoes, and Applewood smoked bacon.  After I ordered it, I really thought how I truly didn't even want it.  I was really irritated.  \n\nMy husband and I both ordered our own pizza since we couldn't agree on what we wanted, so he got The Vortex, which basically had all the meats you could possibly think of.  For an appetizer we ordered the garlic cheese bread, which was way too garlicy.  It came with olive oil for dipping...I would have preferred some marinara sauce or something.  After I had ate the bread, I really didn't want my pizza b/c of knowing that it had so much garlic.  I picked a lot of the garlic cloves off along with most of the other toppings...there was just too much on it.  I know for some, they would probably like that...but it just isn't my thing to have too much on my pizza.  \n\nAll in all, the pizza was pretty good, once I picked off half of the toppings.  The crust was really tasty and had the perfect crispiness and softness to it.  I could have had just had that alone and been happy at that point.  \n\nMy husband and I both agreed that it won't be a place we go to again, unless it is for lunch time, so I can try the sandwich my mouth had actually been watering for."
0,Hey Nina my name is Amy & I have sent you a friend request. Apparently I'm being accused of creating your account to slander Kiana because I am a former employee of salon cielo & spa. If you could accept my friend request so we can further this conversation that would be greatly appreciated. I'm sorry for your hair. There are amazing stylists that work there like Lisa for instance that can fix it. Dont let one horrible apple spoil the bunch!!!!
0,"What the hell is up with this place? Gave it yet another try and this time it was kind of scary. Our server should not be waiting tables or working around food period. The food is overpriced and just not good. All sauces were watered down and tasteless. We don't need 100 tater tots and watery toppings. How about 1/3 of the amount with quality toppings? I feel for whoever is losing money on this venture, but it's obviously time to bring in someone with a clear vision to save this place."
4,"This is my second visit to Bouchon, and like the first time I came here, it certainly didn't disappoint.  My husband and I were in town for a work conference and decided to stop by for dinner.\n\nFor this visit, we decided to skip wine and just order cocktails.  My husband had the absinthe, which is served the traditional way with a spoon, water, ice and sugar.  I had the Bee's Knee's cocktail, which had gin, honey and UP.  Both were pretty potent.  \n\nTo start off our meal, we decided to get the foie gras terrine.  Although somewhat pricey at $50, this can easily serve 4 people (we decided to indulge ourselves this time).  And out of all the different preparations of foie gras I've tried at different restaurants, Bouchon's foie gras is easily my favorite because it's not seared and doesn't have a lot of other accompaniments.  The waitress suggested having Sauternes with the foie, and we had a glass each.  The one selected for us was waaay too sweet for us - even for a dessert wine.  \n\nMain entrees were the lamb for him (only slightly gamey but was nice) and the short ribs for me.  The most delicious part of my meal was the deep fried marrow that came with my entree - so yummy!  We didn't have dessert this time because we were so stuffed, but I remember their profiteroles being pretty good.  \n\nAlthough it probably can't compare to French Laundry, Bouchon is perfect for a nice, romantic meal in Vegas."
4,"All you can drink beer and wine made this great buffet even greater. I love the salmon salad,  the Korean BBQ short ribs. They were so great.  I will be back!"
0,"My family and I visited this place yesterday to celebrate a birthday.  Let me tell you that it was the worst experience I've ever had at a restaurant.  The fish was horrible and the shrimp taste like it came straight from the freezer section of the local grocery store...actually that's giving them too much credit, because I've had frozen food from the market and it taste 110% better. Not only was the food inedible, but the entire restaurant had a strange smell...that should have been our first clue.  A couple of people in our group had the Gumbo and I wouldn't recommend that dish either.  My son had something as simple as a hamburger, and that was just barely edible. Everyone had stomach issues immediately after leaving the restaurant.  We are all from Los Angeles and have had our share of good fried fish all over LA, so we know good food. All I can say is don't do it, unless you like giving your money away. Let me make one thing clear, they are only receiving 1 star, because I don't believe have any other choice to select lower than 1."
3,"Since moving out of state, I haven't had access to those cheap Chinese foot massages that are all the rage in So. CA now.  On a recent visit to Vegas, my friends and i decided to take a break from gambling to get one.  We have been to numerous Chinese foot massage parlors all over the world, including in China. This was one of the better ones if you don't mind putting up with a little chaos. \n\nI called to make appointments for four of us about 45 minutes ahead of time.  When we walked in, we were the only clients and everything proceeded very nicely for a while.  They set us up in comfy lounge chairs, then soaked our feet in hot water while Peter massaged my neck, shoulders and scalp (I was seated on the ottoman facing the chair). The neck and shoulders was heavenly but the scalp was basically just scratching which didn't do anything for me.  After about 15 minutes, I was instructed to sit on the chair with my feet on the ottoman and he began to massage my legs and feet. Tea was offered, which was nice and I really began to relax.  But it was not to last. A family of 5 plus two kids walked in without appointments and that is when everything went haywire. All four of our masseuses got onto their cell phones to dial desperately for reinforcements.  Peter seemed to be in charge because he spent the most time on the phone.  After a while, I told him just to stop massaging my leg and finish his calls because he was using one hand to hold his phone while repeatedly rubbing one leg as he talked and I didn't feel he was focused. He apologized repeatedly and got up to finish his call.  He also gave me a couple of extra minutes at the end to make up for the time he was away.\n\nAfter the feet, he massaged my arms and hands a bit before sliding out a 2nd ottoman, thus extending the chair into a bed.  After covering the bed with towels, he had me lie down on my stomach with my head hanging off the ottoman and my feet on the chair.  He then proceeded to massage my back and OMG it was wonderful!\n\nI'm sure there was more to the massage, but this is what I recall.  Despite the chaos, everyone was very nice, very professional and I would definitely go again next time I'm in town.  Everyone in the group enjoyed their massage and we all just sort of laughed and accepted that this is the price you pay for an inexpensive massage.  Angel, the owner, showed up (as part of the reinforcements) and was very friendly.  \n\n$38 for 60 minutes, we added on $7 for tip to make it $45/person.  I took off one star for the chaos.  By the way, don't expect authentic reflexology here.  I've done that and they are VERY painful.  These places say they offer reflexology, but it is really nothing more than an excellent massage by a skilled amateur.  Still feels oh-so-good, though!"
0,"Horrible!!!!  We went as a large group,  men and women. The hassle and hustle begins at the door and does not stop till you leave. The place was nearly empty,  but they hasseled us over tables and crazy minimums till we just threw in the towel and left. We had hotter chicks in our group anyway. We'll neeeeever return. 2 thumbs down  for this spot."
2,"The food was pretty good. I had a salmon and kale salad, and the bf had the pizza. Only complaint, my salad came out a few minutes after we placed our order and then had to wait at least 10+ minutes for his pizza. I don't understand when people come to an establishment to dine together they can't aim to serve the food at the same time. It's just awkward.  Other than that, I was pleased with my meal."
4,"I have to admit, I am a sandwich fanatic. I'm most likely to order the token sandwich/burger at any pub, restaurant, or bistro. Discovering Cafe Raymond was like a pilgrimage to the sandwich holy land. \n\nOwner Ray knows exactly what he is doing when he builds those beautiful masterpieces between fresh bread. The menu may seem standard, but the sandwiches are anything but. My favorites include the Club, and BLT. Both sport fantastically thick slices of bacon, and irresistible homemade mayo. \n\nBe sure to stop by on Thursdays or Fridays. Every Thursday, Ray makes a limited quantity of specialty hamburgers. The patties are a beef, bacon hybrid, and rival the best local burger joints. Friday specials tend to be grilled cheeses lovingly tucked between pillowy slices of brioche. Just writing this is making my mouth water. \n\nCafe Raymond also serves breakfast on certain mornings. I've never made it down for that, but legend has it the fare is delightful. It can get crazy in there around standard lunch hours--I recommend stopping by a little before noon or after 1 if you want to avoid the crowd. \n\nFrom the outside, it may look like a standard sandwich shop tucked in the Strip, but I highly recommend it."
0,"Terrible food. Long waits. Overpriced. Don't believe the other reviews! Avoid this dump and you'll save money and eat better.\n\nFries were soggy and cold, totally falling apart when I tried to eat them with my hands and then turned into mush when I gave in and used a fork. The burger was completely lackluster - it was literally the worst burger I've had. Every fast-food place I can think of makes a better burger. The fake cheese completely enveloped the tiny burgers, the bun was paper-thin and flavourless, and their \""all-dressed\"" toppings were practically non-existent. I was literally given a single three inch strip of onion, to put this into perspective. The orange drink was okay, not anything special, and definitely not worth the price they charge. \n\nI went at lunch so there was a bit of a line, but that doesn't explain why I  stood there waiting 10 minutes before ordering. They charged me $1 extra for the bacon on my burger, which is fine but follows an inconsistent logic: their cheeseburger comes with bacon, the double does not. When I got back to my office to eat it, I discovered they had forgotten to put the bacon on the burger at all. \n\nThe whole meal cost $13.30, which is about double what it would cost for better quality frozen food from any of the other dozen fast-food burger places around."
3,"Very good, mostly inexpensive Mediterranean food. Compares well with some of my favorite Mediterranean/Middle Eastern restaurants in Chicago (though a few of those still hold an edge). Definitely my favorite falafel and hummus in Madison. I've had several of the entree options in various forms (on a plate, in a pita) and they're all delicious. They have about half a dozen solid craft beers to choose from.\n\nA few things aren't stellar. Side orders are expensive for a pretty small portion. Like, you pay $4 for what seems like about 3/4 cup of rice or couscous. Also, I've eaten there at least 20 times by now, and I almost always have my order taken by the same few people, but they clearly still have no memory of me (or just don't show it). After a while, this kind of makes a guy feel unimportant."
2,"Went last Friday to try the famous fish fry.  Arrived at 5:50pm and was quoted a 25-30 minute wait, which I found acceptable.  We were not called until 55 minutes later, and this only happened when I brought my two young sons and sat on the floor conspicuously in plain view of the host stand.  At that point we were offered the \""quick alternative\"" of a table downstairs.  Where was this option earlier?\n\nLook, we knew going out on the first Friday of lent would result in a wait and we brought a myriad of distractions along to kill time for our 4 and 2 year olds.  Those wear thin, however, when the wait is double what you are initially told and have subsequently relayed to the kids.  Maybe this is all due to an inexperienced host.\n\nOur server was very attentive and the food was good.  We tried the baked, beer-battered, and fried fish.  We also had baked potatoes and french fries as well as salads.  Overall, this was not the best Madison has to offer.  We may return, but would only due so as a just a couple or as a family if we could arrive before the rush."
2,"Did a search for Turkish food in yelp and the various places that I ran across did not sound right, this place did. Sadly, it was not turkish food.\n\nThere were also no hot servers, matter of fact, there were no women.. all guys... smallish kind of place, clean... felt family run, of your family was all guys. Definite weird kind of \""I've got a deal for you\"" vibe once I walked in.\n\nHow is a beef shish kebob platter like $24, but the one size down version is $14? I mean a $10 difference means I better be getting some really hot chick to deliver it to me, or at the very least put something on the plate worth $10 extra dollars.\n\nThe food was good, but I think it was more of a kosher food place than a middle eastern place, which I know is difficult to identify, but it was definitely not a place that I would have found myself in unless I was looking for something like that. I was under the impression that it was something else, but I did not come out of the experience scarred or hateful, rather, I am probably not going to go back because of the prices."
0,"Wow, I just had a very pleasant lunch right up  until I receive my bill. the menu price for my lunch with 799, and the finish bill ended up being 12 dollars and 50 cents. when I ask if the tea that I ordered cost 4 dollars the woman behind the counter told me no, the tea was include with lunch. We looked at the bill and not only was the Tea not included,  they also charged me for an eggroll. I then asked them to correct the check and they refused. I asked the man when did I ever order an egg roll? and his reply was I asked you if you wanted an egg roll. when I tried to explain to him that I didn't know that there was a cost involved he compared it to as if he had offered me a beer. in the end they made 12 dollars and 50 cents from me and will never see another penny of my money. buyer beware"
1,Steak has potential. Too salty. Too much pepper. You can scrape it off
3,Crunchified.  Enough said.  You're doing yourself a disservice if you don't try the burgers here this way.  Absolutely delish.
1,"I was disappointed. \nWent with a large group of 14. The waiter recommended family style, which is fine. We gave him carte Blanche to bring food out. \nEverything was just ok.\nThe  high lights: just the rib eye. Absolutely positively amazing. The service - awesome.\nThe low lights: the grilled shrimp? So over cooked - way to dry to eat and believe it or not the foie on crostini... Simply because it wasn't a crostini at all, just a cold piece of Italian bread, not crunchy, still soft.\nYou couldn't cut through it. \nAnd again everything else was just ok, . Nothing to write home about. \nIt just didn't live up to my expectations of a Batalli place."
4,"I was referred to this shop by my running group and I thought it was like any other store..and I was very wrong. The moment I stepped in, their service, approach and listening to my problems with foot was great. I have had lot of issues with blisters and they have been very helpful for giving solutions and trying different things to ease my pain.Joe, Flash and Karen have been very helpful and I highly recommend this store for any running/walking needs."
0,"Service was terrible! Soup was just o.k., my boyfriends plate was great, his also looked really good."
3,"Great bar located right inside the mall in front of the entrance to planet Hollywood.  What makes this a great bar?  The bartenders!!!  Both of them were on it...and they were extremely friendly and funny.  Perfect place to grab a drink prior to whatever you're about to do.  Haha.  \n\n$5 shots, $10 long islands, cheap beer.  \n\nMy only complaint?  No draft beer...poop."
1,"Since writing my initial review, I have been in conversation with a representative of Ellis Island who has offered to make things right during my next Vegas trip. Not sure when that would be but they did reach out and make the offer, so that's something anyway. Shows that someone there is concerned with how costumers are treated so maybe next time......."
2,I like this place and will try it again.  One of the biggest portions of pho I've ever tried to cram down my soup hole (mouth)
2,"This Fry's is indubitably in da hood!\n\nThe parking lot has carts and dodgy cars everywhere,  but it has most of the things that you are looking for.  The service is decent and the prices are hit-or-miss.  I've been spoiled with a brand new Fry's that has a sushi bar, chines kitchen, tortilleria, larger liquor section, gas station, self-serve check-out lanes, and no homeless individuals begging for your money as you unload groceries into your car.  \n\nSo, it makes this Fry's seem a bit outdated and ghetto in comparison.  But, it does have most of the necessities."
2,"The ramen isn't amazing by any means, but it's pretty decent. Good fix to satisfy your ramen cravings!"
1,"Starting Off The Night.... They forced me to return to my hotel room...not at The Belagio, Back at Bally's More Than A Quarter Of A Mile away....for not wearing pants instead  of wearing dress shorts. They offered me a pair of their own pants(which in and of itself seems like a violation of the health code. Who knows whose been in those pants) This declined my party of 9 to a party of 5 until me and one other member of my party could return to the restaurant 30 minutes later at which point everyone was starving and contemplating dining here. \n\nThe food is average nothing really stood out, the price is centrally based on the contents of each dish. \n\nThis place only earned two stars. I recommend walking another few yards. And eating at FIX."
1,"Went here for the first time, because of the high rating.\n\nI decided to compare the California burrito to Senor Taco's version.\n\nThe burrito Pancho serves is smaller, but slightly better.  I wasn't very impressed with the carne asada or how they made the burrito.  Maybe burritos are not considered authentic Mexican food?  I don't know.\n\nI'll probably order something different next time.\n\nThe horchata I received was also smaller than what Senor Taco offers.  I love horchata and always want A LOT OF IT!\n\nOverall, a decent place.  It is run by nice people who appear to be genuinely concerned about your experience,"
1,"Not sure why my review was flagged but I can assure that I,m not an employee or another restaurant making trouble for a competitor, just an average consumer that lives on the Northside .\n         When will I ever learn. I really want to like this place. It's a cool building with neat old fashion feel to it. But the food is mediocre at best.The last time I was there I got what they called German goulash. I have had this made for me by real German cooks so I have a good idea what it's supposed to taste like and this isn't it. It was made from pork instead of beef with frozen peas and carrots. The gravy wasn't a rich and savory, it was canned or packaged with I don't even know what spices in it. When I complained to the waitress she said that most people don't like it either. She asked me if I wanted something else but I was in a hurry and ate the meat after I scraped the gravy off of it. I have been to this place 1 or 2 times a year and I have had undercooked potato pancakes, greasy rubins and cold sausages. The only thing I can say is really good is the spinach salad with warm bacon dressing. It is a bit over priced for the size, but it is always really good.\n\nSunday brunch\nA neighbor talked me into going here for the brunch and I was glad she did. For an all you can eat brunch they do a nice job keeping things stocked and fresh. The omelet chef was very good making stuff just as you asked him for, yum. The sausage is great and the bacon is cooked in a range of doneness that everyone can find. So, for dinner and lunch my original 2 stars stand but the Sunday brunch is a solid 4 1/2 stars."
2,"Epic Thrift is a bit lower priced than say, Goodwill or Salvation Army.  Not as bad as Savers on the overpriced \""antiques\"" either.  A thrift store is a thrift store.  It depends on your personal shopping style or preferences.  We are rehabilitated-rockabillys so we only search for Eames era vintage items.  I could only tell you that it doesn't matter which thrift store you go to, the antiques are sparse and spread out now a days.  Epic is a breath of moth-ball dingy thrift store air!  I like it."
1,"Went with a buddy to check out the AYCE.  You must sit at the sushi bar for AYCE.  The menu is very limited compared to most AYCE places in the valley.  They do have some appetizers that other places do not - like steamed pork buns!  The fish was very fresh and the staff was courteous.  The few rolls they did have were average at best - we tried 5 rolls between us, and didn't find any that we had to have again.  Even the nigiri sushi selection was limited.  Neither of us felt the menu was special enough to come back."
1,"Showed up around 1. The door guys were great, no hassles, showed love, yay. Went inside, The place was a zoo. I mean it was crazy moving from end to end, the bar was hard to find, and it seemed to have more guys then usual. I met my friend, we had a drink and bounced. I put most of this 2 star on my no sleep for 3 days mood so I feel compelled to give it another shot, but from what alot of these other reviews say, I'm kinda spot on."
4,"F\u00fcr jemanden wie mich, der permanent nah am Wasser gebaut hat, ein wahrer Alptraum ;) Auf der Fremont Street muss ich st\u00e4ndig v\u00f6llig and\u00e4chtig und ergriffen heulen.\nDas liegt zum einen am Charme des alten Las Vegas, an den zum Strip vergleichsweise moderaten Preisen, an der gigantischen LED-Decke, an der Zip-Line, an der man sich unter eben dieser abseilen kann, an den B\u00fchnen mit Live-Musik... besonders gerne wird hier Classic Rock aus den 80ern gespielt und Rockfans kommen bei all den guten Bands voll auf ihre Kosten. \nAuf besagter LED-Decke werden st\u00fcndlich Konzertausschnitte von Queen, Bon Jovi, den Beatles etc. gespielt, dazu fahren die namhaften Casinos, wie das Binion's, das Golden Nugget, Four Queens etc. ihre Beleuchtung auf \""zero\"", so dass man die Show in vollen Z\u00fcgen genie\u00dfen kann.\nauch aktuelles Tagesgeschehen wird schon mal an der Decke in Szene gesetzt. So konnten wir 2012 miterleben, wie am Todestag von Neil Armstrong alle Besucher der Fremont Street feierlich ihrem Helden gedachten. Wenn dann durch die lange Stra\u00dfe hallt \""\""That's one small step for [a] man, one giant leap for mankind\"" und alle das Wasser in den Augen stehen haben, dann m\u00f6chte man mitweinen.\nInsgesamt ist die Fremont Street chilliger als der Strip. Ein Besuch an Halloween lohnt sich, hier trifft sich die freakige Gemeinde, man wei\u00df gar nicht, wo man zuerst hinsehen soll.\n\nPS: unbedingt den Pool im Golden Nugget besuchen!!!"
0,"Horrible Horrible customer service. I also bought the living social. I called and made an appointment, however, when I showed up at my appointment they told me they had no record of an appointment under my name/phone number. They did not offer to reschedule or even apologize. Very very disappointed in this salon and I will never ever return."
2,"Being from LA perhaps I'm spoiled. \n\nThe spa looks pretty posh when you 1st enter. The receptionists are all nice, spending plenty of time explaining how you should enjoy the spa. \n\nI've been here twice both times with gift certificates. This place is pretty pricey for what you get.\n\nThe locker room is clean and fairly well stocked with clean linens but you won't find any warmed or scented wash cloths here. \n\nThe 1st time here the showers were ice cold - and you are suppose to shower before the baths, massages, and after massages and baths unless you wanna smell like chorine or sweat. When I mentioned it at check out they said it was because the spa was busy so the water heater couldn't keep up. Needless to say ice shower then into -20c weather isn't so relaxing. \n\nSo the baths is pretty small the pics and the map makes this place look large but it's really pretty small. The steam room wasn't warm at all since so many people were coming in and out- the pool was packed and difficult to find a space where you weren't touching someone. \n\nThe rest areas were also packed and seeing as everyone is in and out of the cold shower/bath. All the seating bags are damp and uncomfortable :(\n\nThe juice bar has very limited options but the 2 I've tried were both tasty (1 smoothie each visit)\n\n1st massage was pretty good got the sore spot in my shoulder and was relaxing \n\nThe 2nd one the therapist was a little more chatty it was way more interactive then I was used to more like assisted yoga. It was a different then I was used to not as relaxing but good stretching!\n\nThe second time I made sure it wasn't a busy day which helped but the seating is still damp and uncomfortable :(. Although I've been here 2 times I don't think that I would come here if it wasn't a gift. Too pricy a little overhyped  for what you get!"
2,"I found this place quite by accident. I went to Tanzy and this is right next door. I didn't realize that is it a whole concept and they are related. Salt, iPic and Tanzy. As a treat for my husband's birthday I got 2 premium plus seats. When we got to the theater the server gave us newbies the rundown. She said popcorn would be served all through out the movie....all they gave us was one bag.  A little bag. So I agree with the other reviewer that said you need a button to push for service because you pay enough to get more than one bag of popcorn. And a disappearing server..."
2,"OK, I know! Its Applebees. Corporate America Grumble Grumble. Having said that, allow me to say this: This particular Applebee's is not so bad. Happy Hour Deals are good & all the bartenders are my age! That's a good thing. I love that I have something more in common with my bartender than Booze! I grow weary of young cocky \"" I am God\"" bartenders so it's quite refreshing to have a bit more to chat about. \nAs I said earlier, the Happy Hour deals are good. My husband & I each had 2 Stella's & we shared an order of wings. Our bill came to only Twelve Dollars! Not To Shabby, I will Go Back Again!!!"
3,"I was sure I'd reviewed here, but maybe I've been reviewing in my sleep (again). Sleeping - now there's a nice segue to my review of staying at Hotel du Vin.\n\nI'd stayed here previously, and was definitely tainted by that experience as I'd been upgraded to a suite. I remembered the breakfast was delicious, the bed was comfy and there was a massive claw-foot bath (which I didn't have time to use, but it was nice to look at). \n\nThis time I was in a standard double room and the difference was noticeable as the room was quite a lot smaller. There isn't really too much else that's different though, there's still a bath (with the shower) and there's a desk if you need to get some work done. The beds are massive and you wouldn't find yourself short of a pillow. On my first night's stay I was in a room on the first floor, behind the bar and was kept awake all night by a weird plumbing noise in the room, and could also hear the person above me moving around their room. Thankfully, getting moved to another room wasn't a problem and the lovely lady on the front desk had it sorted for me in a short while. \n\nThe room I was moved to was on the other side of the hotel, but sadly had the same plumbing noise -\u00a0possibly the air conditioning? I can mostly sleep through anything (e.g. Olympic football matches) so it was annoying to be kept awake by this noise. \n\nMy only other grumble was at breakfast. On the first day, they were able to oblige my gluten free request and I got a bread basket of GF bread as well as GF bread with my eggs Benedict. However, on the second day they were out of GF bread, and still hadn't restocked on the third day. That made me a little sad as with such a fancy hotel, you'd think they'd join the dots and get some bread in. \n\nOtherwise, my stay was pleasant and comfortable. The staff were all very friendly and helpful, and the barman in the evening happily kept me going with pistachios which was very kind of him. The staff were really helpful when I asked to move rooms, and I enjoyed being able to sit in the bar of an evening having a drink before going to bed."
1,"Could be better.  I would like to give it a higher rating but just can't.  The food is mostly tasteless and sloppy.  The price is right, but I've noticed whenever I've been there that the staff is stand-offish and unfriendly.  I won't be going there again...."
0,"DON'T FALL FOR THIS SCAM! Customer service is non existent. When I did reach someone, I was hung up on twice because the guy couldn't handle a frank critique of the terrible service. Only help they offer is to charge you for extra services. \n\nMy room wasn't ready until after 4pm and the hotel couldn't do anything about it because it was booked through Jet. They room was filthy and once again the hotel wouldn't do anything about it. THEY DO NOT PROVIDE HOUSECLEANING!! Try to find where it says that when booking. \n\nYou may get a cheaper price, but you get ZERO service or help from the hotel because they have nothing to do with Jet. Jet will give you zero service or help unless you want to pay for extras."
3,"I was here for the Christian Audigier opening night with Nick Cannon.  I actually saw a few celebrities there.  Mike Tyson, Damon Wayans, Jaime Pressly, and an undercover Fergie who didn't want to get mobbed by the fans.  The place looks the same but has a more masculine feel than tangerine did.  I've been to a few venue openings such as Jet, Seven, etc...  This one turned out pretty well considering it's named after the fashion designer himself.  I like the Diesel and Von Dutch clothes myself.  Still wondering about the Ed Hardy line.  I was initially denied access because I wasn't on a list even though we were VIP guests of Treasure Island Hotel.  The lady wasn't trying to hear me so I came back with the big guns and rubbed it in her face while she was holding the clipboard and walkie talkie.  The rest of my night there was solid and didn't really pay attention to some of the nonsense going on around me.  I even took a thank you gift back to the room with me.  Thanks Christian, love ya man!"
3,"Showing some signs of age, but still a great spot for lunch or happy hour- with delicious food of above-average quality and presentation, and well-poured drinks.\n\nSo, sometimes the menus are sticky from not being wiped down thoroughly, but the cute and kind female servers make me quickly forget about that minute detail. \n\nIf you order a salad, ask for the house vinaigrette dressing. If you go for lunch and order the Chicken & Chips, have someone to share that plate with because it's enough for two people."
2,Came here with my boyfriend because we wanted to have a nice & romantic date night. This place definitely has a romantic & fancy vibe to it so expect a pricey dinner. We ordered the calamari & escargot for appetizers & both were very yummy. Then shared the lobster pie & side of ham Mac & cheese. Lobster pie was good but was small & more like a lobster biscuit to me. Came with a whole piece of lobster sandwiched between 2 thin flaky biscuits with a typical pot pie cream sauce with peas & carrots. Mac & cheese was pretty good & it had a smoky taste to it cuz of the ham but I wouldn't say it's the best Mac & cheese I've ever had.
3,"Just hit this place up after reading some of the reviews on here.  Great place if you want a local hangout with decent music and food.  I had the \""Sweet Meat\"", aka, the burger that has a donut for a bun and candied bacon.  The meat was prepared perfectly and had great flavor.  The bun and bacon just put it over the top (in a great way).  The music playing this evening was Jazz and was pretty good for a local spot.  The bartender was great to talk to and definitely loved the place.  Lots of micro-brews and an expanding Scotch/Whiskey selection as well."
1,"Hello again my fellow Arizonians....\n\nI am back and ready to review GANDOLFOS Deli........\n\nI will start by saying the Pastrami is pretty darn good!  \n\nThe meat is seasoned well and does have that NY Pastrami taste.....however..... (and I know you knew that was coming)....\n\nThe price for the amount of meat they give is just ridiculous!\n\nI have read the reviews and if I had a groupon maybe I would have been less dissapointed.\n\nOk, a plain ole pastrami sandwich on their marble rye...which I must point out is NOTHING like good NY rye...the bread is thick and really tastes very little like rye...\nis $10.00.... and is supposed to be served with a pickle slice....didnt happen!\n\nI can only compare it to other local deli's such as Chompies, who charges the same price but the same sandwich but has twice as much meat.\n\nA REAL N.Y pastrami or corned beef sandwich is so thick with meat you can barely bite into it and just half a sandwich satisfies the biggest of appetites.\n\nThe experience started with a call to the restaurant to request they fax a menu which they were unable to do.  The young man I spoke with was not too helpful or friendly.\n\nI had to ask 3 times..... How much is a plain ole Pastrami sandwich....\n\nI asked if the cole slaw, which not included, was creamy or more vinegary...he didnt know how to answer that....  am I asking a strange question here?\n\nThis is supposed to be a deli....cole slaw is typical deli fare.... if I ask what kind...tell me, describe it to me... I am not there and cannot see it, nor did I have access to the internet to look.\n\nSeveral of us from work ordered together and none of us got our \""complimentary\"" pickle slice nor did they include the other condiments we requested.\n\nWe're talking 10 bucks for a regular sandwich....I deserve the darn pickle! lol\n\nI didnt bother to call and have a little chat as the person who had the priviledge of picking up the order mentioned the \""old man\"" we are guessing the owner? Was a grump and not the friendliest of people....so..... here I am, sharing my experience with others.\n\nI do not mind paying $10.00 for a sandwich but that sandwich better be packed with meat....or 14k gold shavings!\n\nOk, maybe it was lunch time and busy....or maybe someone was in a bad mood...or maybe the young kid just started and simply wasent fimilar with their product.... I dont know, nor do I care .....\n\nI am not getting what I paid for and that SUCKS!\n\nSo here's the 25 thousand dollar question....will I return?\n\nNope...not a chance!  \n\nI can get around the unfriendly employees and the lack of knowledge of their own menu but I will NOT pay $10.00 for a sandwich with 1/2 the meat that should be there.....\n\nI will find another good pastrami sandwich or I will wait until I visit New York again.\n\nThere may be some die hard Pastrami lovers out there who simply must have good pastrami regardless of price and to them I say... \""go for it\"".\n\nBut not this girl!  I feel I should get what I pay for and this was NOT worth the price!\n\nAgain, I can only compare it to other Deli's here in the Phoenix area or since they advertise it to be \""NY pastrami\"" I compare it to a Pastrami sandwich you get in ANY N.Y deli and GANDOLFO's looses.\n\nSo, with that being said...give it a try and see what you think.....and until you do.....\n\nBon Appetite'"
0,"The selections of dishes offered have minimal variety, especially compared to the other buffets. \n\nThe quality of the food is basic :/. At best, it tastes like good cafeteria food. \n\nHowever my biggest complaint is that both my sister and I got food poisoning after eating there for brunch/lunch. I think it was the crab legs (which were dry and salty) :( :("
